1,491.567,136.41
2,433.192,76.0901
3,387.133,48.0062
4,353.793,34.3957
5,328.907,26.818
6,318.504,24.1683
7,307.927,21.7425
8,306.313,21.3944
9,297.386,19.5673
10,293.406,18.8037
11,288.951,17.9845
12,286.342,17.5214
13,283.172,16.9746
14,279.353,16.3387
15,274.204,15.5187
16,272.006,15.1812
17,267.493,14.5114
18,261.518,13.6696
19,258.149,13.2168
20,259.285,13.3678
21,253.28,12.5888
22,252.663,12.5112
23,251.628,12.3824
24,247.398,11.8696
25,245.97,11.7013
26,242.339,11.284
27,238.656,10.876
28,241.012,11.1353
29,237.915,10.7958
30,235.878,10.578
31,236.799,10.6759
32,237.089,10.7069
33,232.869,10.2645
34,234.347,10.4173
35,230.154,9.98956
36,232.407,10.2172
37,226.987,9.67809
38,227.301,9.70855
39,225.801,9.56408
40,226.187,9.601
41,221.119,9.1266
42,225.042,9.49172
43,220.1,9.03407
44,221.922,9.20012
45,219.8,9.00698
46,223.963,9.38988
47,220.843,9.10139
48,214.399,8.53342
49,219.757,9.00314
50,221.992,9.2066
51,220.707,9.08906
52,217.775,8.82639
53,214.688,8.5581
54,212.435,8.3675
55,216.007,8.67171
56,217.751,8.82431
57,212.652,8.3856
58,211.081,8.25494
59,209.331,8.11171
60,213.111,8.4242
61,214.88,8.57454
62,214.024,8.50147
63,212.579,8.37948
64,214.717,8.56062
65,208.487,8.04353
66,211.881,8.3212
67,211.437,8.2844
68,209.884,8.15674
69,209.952,8.16223
70,210.518,8.20856
71,210.671,8.22116
72,207.808,7.98913
73,206.284,7.86831
74,208.387,8.03549
75,208.185,8.01932
76,209.783,8.14843
77,206.267,7.86698
78,204.895,7.75973
79,207.293,7.94808
80,205.732,7.82494
81,202.621,7.58527
82,203.084,7.62052
83,203.533,7.65476
84,201.136,7.47346
85,202.384,7.56734
86,201.0,7.46331
87,203.443,7.64789
88,200.104,7.39673
89,199.536,7.35483
90,200.119,7.39782
91,197.215,7.18609
92,201.816,7.52444
93,195.737,7.08065
94,194.194,6.97225
95,197.991,7.24212
96,198.961,7.31268
97,197.464,7.20402
98,196.375,7.12601
99,198.189,7.25644
100,195.596,7.07069
101,197.115,7.1789
102,197.163,7.18237
103,196.774,7.15452
104,196.862,7.16078
105,193.417,6.91832
106,193.399,6.91708
107,192.008,6.82147
108,194.572,6.99867
109,194.369,6.9845
110,195.809,7.08579
111,195.489,7.06314
112,191.668,6.79837
113,191.17,6.76458
114,192.303,6.84163
115,191.986,6.82001
116,188.442,6.58254
117,189.566,6.65691
118,195.639,7.07372
119,190.987,6.75222
120,191.093,6.75935
121,191.263,6.77089
122,190.679,6.73141
123,189.295,6.63892
124,187.791,6.53982
125,189.751,6.66925
126,189.66,6.66322
127,191.658,6.79766
128,190.655,6.72985
129,185.446,6.38826
130,187.714,6.53479
131,188.335,6.5755
132,188.525,6.58803
133,188.57,6.59096
134,184.437,6.32414
135,187.967,6.55137
136,189.809,6.67312
137,187.876,6.54538
138,190.076,6.69097
139,185.764,6.4086
140,185.465,6.38944
141,184.802,6.34723
142,189.213,6.63347
143,182.842,6.22406
144,184.24,6.31167
145,189.186,6.6317
146,184.663,6.33841
147,184.113,6.30365
148,183.588,6.27065
149,184.597,6.33427
150,188.747,6.60266
151,186.502,6.45609
152,186.521,6.45729
153,184.341,6.31802
154,182.859,6.22513
155,182.027,6.1735
156,183.269,6.25067
157,184.055,6.30002
158,183.595,6.27111
159,181.725,6.15492
160,181.51,6.14171
161,182.896,6.22739
162,180.908,6.10486
163,181.024,6.11188
164,183.576,6.26987
165,184.672,6.33902
166,181.507,6.14152
167,178.428,5.95527
168,181.124,6.11801
169,181.592,6.14672
170,180.665,6.09001
171,179.858,6.04107
172,178.437,5.95583
173,177.348,5.8913
174,181.871,6.16393
175,181.014,6.11132
176,179.936,6.04577
177,179.774,6.03597
178,180.471,6.07824
179,177.88,5.92272
180,177.738,5.91436
181,180.373,6.07224
182,179.157,5.99884
183,179.598,6.02539
184,179.436,6.01565
185,180.553,6.08323
186,178.215,5.94265
187,178.171,5.94001
188,173.751,5.68315
189,178.704,5.97174
190,178.583,5.96455
191,176.277,5.82858
192,175.865,5.8046
193,178.075,5.93432
194,176.032,5.81427
195,177.376,5.89295
196,180.287,6.06702
197,173.811,5.68656
198,177.456,5.89768
199,176.605,5.84773
200,177.947,5.92673
201,175.222,5.7674
202,173.897,5.69147
203,177.137,5.8789
204,175.133,5.76229
205,174.661,5.73515
206,175.238,5.76829
207,175.209,5.76666
208,172.182,5.5947
209,173.46,5.66665
210,173.295,5.65729
211,170.968,5.52721
212,172.526,5.61399
213,173.139,5.64852
214,177.287,5.88775
215,175.778,5.79952
216,173.423,5.66458
217,171.324,5.54693
218,169.824,5.46434
219,171.156,5.53761
220,170.855,5.52093
221,175.811,5.80147
222,175.022,5.75588
223,171.141,5.53678
224,174.528,5.7275
225,175.068,5.7585
226,173.704,5.68051
227,170.441,5.49812
228,171.136,5.53648
229,167.848,5.3574
230,177.606,5.90656
231,173.719,5.68135
232,169.769,5.46132
233,174.163,5.70665
234,172.571,5.61648
235,171.58,5.56113
236,172.168,5.5939
237,172.494,5.61216
238,172.293,5.60091
239,174.677,5.73603
240,171.336,5.54757
241,167.574,5.34276
242,168.371,5.3855
243,167.059,5.31528
244,167.199,5.32277
245,167.258,5.3259
246,166.317,5.276
247,166.185,5.26904
248,168.456,5.39008
249,170.146,5.48196
250,165.504,5.23329
251,166.224,5.2711
252,168.642,5.4001
253,168.512,5.39308
254,169.147,5.42743
255,167.356,5.33111
256,168.709,5.40372
257,167.949,5.3628
258,166.417,5.28126
259,166.013,5.26001
260,163.802,5.14497
261,166.124,5.26585
262,165.102,5.21227
263,163.019,5.10483
264,168.013,5.36628
265,170.086,5.47868
266,167.569,5.34249
267,165.88,5.253
268,164.126,5.16169
269,163.865,5.14823
270,166.013,5.26002
271,164.451,5.17847
272,163.26,5.11718
273,165.384,5.22703
274,165.04,5.20904
275,164.392,5.17539
276,161.596,5.0327
277,163.477,5.1283
278,161.02,5.00381
279,159.754,4.94087
280,164.8,5.19659
281,164.283,5.16976
282,164.959,5.20486
283,163.092,5.10859
284,164.101,5.16037
285,162.983,5.103
286,165.013,5.20765
287,167.589,5.34353
288,164.646,5.18856
289,160.903,4.99796
290,160.851,4.99535
291,163.119,5.10995
292,165.647,5.24079
293,164.867,5.20008
294,163.409,5.12477
295,161.227,5.0142
296,166.565,5.2891
297,163.061,5.107
298,165.887,5.25335
299,160.877,4.99665
300,165.485,5.23231
301,163.465,5.12766
302,163.177,5.11291
303,162.499,5.07839
304,163.749,5.14222
305,160.499,4.97781
306,160.274,4.96661
307,159.602,4.93335
308,160.802,4.99291
309,164.146,5.16269
310,159.315,4.91922
311,163.229,5.11555
312,160.177,4.96181
313,161.093,5.00748
314,159.72,4.93921
315,158.124,4.86098
316,158.919,4.89979
317,165.267,5.22088
318,157.444,4.82803
319,158.732,4.8906
320,160.091,4.95753
321,161.133,5.00945
322,159.4,4.9234
323,158.485,4.87855
324,154.824,4.70319
325,156.206,4.76864
326,161.411,5.02343
327,157.667,4.83883
328,160.49,4.97737
329,162.669,5.08703
330,158.302,4.86964
331,160.403,4.97302
332,163.737,5.14162
333,158.945,4.90107
334,159.209,4.914
335,158.623,4.88529
336,160.362,4.971
337,157.483,4.82993
338,161.339,5.01978
339,160.326,4.96919
340,162.345,5.07054
341,161.934,5.04978
342,159.996,4.95283
343,155.858,4.75207
344,162.609,5.08397
345,156.609,4.78788
346,159.57,4.9318
347,160.004,4.95321
348,160.342,4.97001
349,158.75,4.89151
350,158.968,4.9022
351,158.97,4.90227
352,159.234,4.91522
353,159.667,4.93655
354,156.58,4.78652
355,158.299,4.86948
356,161.705,5.03821
357,156.61,4.78793
358,158.851,4.89645
359,160.215,4.96371
360,159.086,4.90797
361,158.296,4.86935
362,154.377,4.68219
363,159.949,4.95051
364,157.161,4.8144
365,156.072,4.76225
366,156.286,4.77246
367,159.87,4.94661
368,155.654,4.7424
