1,502.027,151.452
2,347.989,32.4562
3,334.603,28.3897
4,301.444,20.3777
5,306.5,21.4345
6,292.179,18.5745
7,280.256,16.4868
8,273.929,15.4759
9,263.993,14.0122
10,257.782,13.1684
11,254.489,12.7418
12,249.112,12.0748
13,248.991,12.0602
14,245.923,11.6957
15,241.856,11.2297
16,243.004,11.3593
17,241.354,11.1734
18,234.944,10.4797
19,236.193,10.6114
20,233.409,10.32
21,230.773,10.0516
22,231.138,10.0883
23,230.134,9.98758
24,225.969,9.58012
25,227.789,9.75611
26,227.355,9.71387
27,220.88,9.10481
28,223.229,9.32121
29,221.844,9.19302
30,222.494,9.25288
31,216.262,8.69385
32,214.306,8.52544
33,219.263,8.9587
34,213.144,8.42703
35,214.143,8.51159
36,212.151,8.34373
37,211.032,8.25086
38,211.562,8.2947
39,207.402,7.95673
40,208.456,8.04109
41,204.951,7.76406
42,209.661,8.1385
43,206.722,7.90283
44,205.167,7.78091
45,206.852,7.91313
46,207.555,7.96893
47,205.458,7.80358
48,202.699,7.59121
49,202.824,7.60073
50,199.155,7.32686
51,200.261,7.40833
52,197.713,7.22199
53,200.849,7.45208
54,202.053,7.54231
55,196.302,7.12082
56,199.182,7.32888
57,194.642,7.00355
58,193.959,6.95591
59,195.404,7.05713
60,193.262,6.90762
61,196.326,7.12252
62,195.744,7.08114
63,190.183,6.69817
64,192.028,6.82287
65,192.953,6.88631
66,192.65,6.86546
67,189.344,6.64221
68,191.556,6.79074
69,189.217,6.63378
70,184.813,6.34797
71,187.449,6.51748
72,189.298,6.63912
73,185.925,6.41892
74,187.367,6.51215
75,184.988,6.35907
76,188.085,6.5591
77,186.165,6.43436
78,181.636,6.14942
79,187.906,6.54731
80,183.11,6.24072
81,184.673,6.33908
82,181.57,6.1454
83,183.715,6.27859
84,182.385,6.19567
85,180.909,6.10486
86,179.344,6.01007
87,180.344,6.07047
88,177.819,5.91915
89,177.394,5.89402
90,175.995,5.81212
91,177.223,5.88397
92,177.591,5.90566
93,173.846,5.68858
94,177.895,5.92362
95,179.736,6.03369
96,174.622,5.7329
97,175.085,5.7595
98,174.826,5.74461
99,175.115,5.7612
100,174.305,5.71476
101,176.098,5.81816
102,172.62,5.61928
103,170.865,5.52149
104,169.779,5.46187
105,172.529,5.61417
106,172.789,5.62877
107,169.168,5.42858
108,171.186,5.53928
109,173.79,5.68542
110,171.94,5.58117
111,164.005,5.15544
112,167.882,5.35925
113,163.933,5.1517
114,166.966,5.31035
115,170.751,5.51523
116,165.671,5.24206
117,171.739,5.56996
118,167.624,5.34544
119,168.153,5.37378
120,163.753,5.14244
121,165.124,5.21346
122,163.22,5.1151
123,167.632,5.34587
124,163.667,5.13802
125,164.092,5.15991
