1,4.5,90.0172
2,4.44861,85.5079
3,4.39259,80.8496
4,4.3558,77.929
5,4.31793,75.0328
6,4.2622,70.9658
7,4.21647,67.7935
8,4.18835,65.9139
9,4.13364,62.4049
10,4.09858,60.2544
11,4.02906,56.2083
12,3.95758,52.3306
13,3.90607,49.7031
14,3.87705,48.2817
15,3.82334,45.7566
16,3.76797,43.2921
17,3.68958,40.0281
18,3.64953,38.4568
19,3.60109,36.638
20,3.57047,35.5333
21,3.51461,33.6028
22,3.47355,32.2509
23,3.43993,31.1849
24,3.37649,29.2678
25,3.33429,28.0585
26,3.28624,26.7421
27,3.21494,24.9017
28,3.20158,24.5712
29,3.13396,22.9647
30,3.08441,21.8546
31,3.07312,21.6093
32,3.02938,20.6844
33,2.96753,19.4439
34,2.93647,18.8491
35,2.88079,17.8284
36,2.87036,17.6433
37,2.78652,16.2245
38,2.76046,15.8071
39,2.72037,15.1859
40,2.70134,14.8997
41,2.62833,13.8506
42,2.64475,14.0799
43,2.56373,12.9842
44,2.56663,13.0219
45,2.53377,12.6009
46,2.55117,12.8221
47,2.49315,12.0994
48,2.41628,11.2041
49,2.45746,11.6751
50,2.48314,11.9789
51,2.44836,11.5693
52,2.40416,11.0691
53,2.35793,10.5691
54,2.3198,10.1736
55,2.35531,10.5414
56,2.34885,10.4736
57,2.30298,10.004
58,2.27483,9.72627
59,2.25325,9.51865
60,2.26895,9.66923
61,2.29412,9.91572
62,2.27652,9.74271
63,2.27051,9.68431
64,2.27713,9.7487
65,2.21169,9.1311
66,2.25032,9.49082
67,2.24781,9.46699
68,2.225,9.25345
69,2.21352,9.14784
70,2.20954,9.11148
71,2.21696,9.17937
72,2.2025,9.04764
73,2.17849,8.833
74,2.19879,9.01414
75,2.19772,9.0045
76,2.19427,8.97348
77,2.17208,8.77649
78,2.15986,8.66991
79,2.19696,8.99763
80,2.1733,8.78726
81,2.13911,8.49188
82,2.13912,8.49195
83,2.14041,8.50288
84,2.1119,8.26389
85,2.1212,8.34111
86,2.12767,8.39527
87,2.12502,8.37307
88,2.09657,8.13821
89,2.10007,8.16676
90,2.10312,8.19172
91,2.07884,7.99519
92,2.11453,8.28568
93,2.0496,7.76481
94,2.05192,7.78284
95,2.07868,7.99392
96,2.0825,8.02451
97,2.06713,7.90207
98,2.0573,7.82484
99,2.0716,7.93754
100,2.0519,7.78267
101,2.05948,7.84189
102,2.0512,7.77723
103,2.05451,7.803
104,2.04326,7.71569
105,2.02199,7.55331
106,2.02718,7.59267
107,2.00492,7.42553
108,2.03775,7.67334
109,2.03183,7.628
110,2.05455,7.80336
111,2.0402,7.69217
112,2.01406,7.49369
113,2.00604,7.43378
114,2.01657,7.51255
115,2.00383,7.41743
116,1.97416,7.20057
117,1.99424,7.34659
118,2.04258,7.71044
119,2.00098,7.39632
120,2.00078,7.39481
121,1.9938,7.34339
122,1.99974,7.38714
123,1.98347,7.26795
124,1.96053,7.10311
125,1.98738,7.29638
126,1.97953,7.23937
127,2.00117,7.39772
128,1.98495,7.27868
129,1.94268,6.97745
130,1.96107,7.1069
131,1.9614,7.10926
132,1.97856,7.2323
133,1.97849,7.23178
134,1.93274,6.90841
135,1.9711,7.1786
136,1.97828,7.23029
137,1.95976,7.09761
138,1.98194,7.25684
139,1.94578,6.99911
140,1.93571,6.92894
141,1.92929,6.8846
142,1.97447,7.20278
143,1.91182,6.76536
144,1.92033,6.82321
145,1.9756,7.21092
146,1.91858,6.8113
147,1.9248,6.85375
148,1.90606,6.72652
149,1.93403,6.91733
150,1.94932,7.0239
151,1.93632,6.9332
152,1.94383,6.98549
153,1.91232,6.7688
154,1.90428,6.71454
155,1.88819,6.60742
156,1.90238,6.70184
157,1.91814,6.80828
158,1.90505,6.71975
159,1.8986,6.67656
160,1.88198,6.56651
161,1.89789,6.67177
162,1.88621,6.59434
163,1.87708,6.53437
164,1.9114,6.76252
165,1.91735,6.80293
166,1.89086,6.62506
167,1.86189,6.43591
168,1.88463,6.58389
169,1.88296,6.5729
170,1.86395,6.44918
171,1.86663,6.46644
172,1.85054,6.36328
173,1.83035,6.23604
174,1.87987,6.55266
175,1.88022,6.55496
176,1.86296,6.44278
177,1.85653,6.40146
178,1.87391,6.51369
179,1.84447,6.32478
180,1.8407,6.30097
181,1.86215,6.43759
182,1.85654,6.40153
183,1.84731,6.34273
184,1.87189,6.50055
185,1.87658,6.5311
186,1.83453,6.26216
187,1.84539,6.33055
188,1.79962,6.04736
189,1.85104,6.36643
190,1.83405,6.25916
191,1.81786,6.15867
192,1.83116,6.24109
193,1.83475,6.26359
194,1.83116,6.24112
195,1.83436,6.26112
196,1.863,6.44306
197,1.79205,6.00173
198,1.82879,6.22634
199,1.81875,6.16413
200,1.83641,6.27399
201,1.80531,6.08184
202,1.7955,6.02249
203,1.81616,6.14818
204,1.7923,6.00326
205,1.79587,6.0247
206,1.80546,6.0828
207,1.79362,6.0112
208,1.77632,5.90805
209,1.77916,5.92485
210,1.77439,5.89668
211,1.75215,5.76699
212,1.77529,5.902
213,1.78285,5.94677
214,1.8049,6.07939
215,1.80749,6.09513
216,1.78233,5.9437
217,1.76247,5.82683
218,1.74949,5.75169
219,1.75814,5.80162
220,1.7496,5.75229
221,1.79925,6.04509
222,1.78571,5.96384
223,1.74734,5.73933
224,1.78803,5.97764
225,1.78485,5.95866
226,1.77103,5.87692
227,1.74273,5.71289
228,1.74152,5.70599
229,1.70533,5.50318
230,1.82852,6.22468
231,1.77787,5.91726
232,1.72597,5.61798
233,1.77226,5.88414
234,1.76742,5.8557
235,1.74771,5.74146
236,1.76247,5.82679
237,1.7576,5.79848
238,1.75875,5.80518
239,1.77658,5.90961
240,1.74535,5.72791
241,1.70397,5.49572
242,1.71598,5.56212
243,1.69443,5.44357
244,1.70512,5.50205
245,1.70341,5.49263
246,1.68995,5.41923
247,1.68704,5.40349
248,1.71218,5.54104
249,1.73747,5.68296
250,1.6838,5.38598
251,1.6842,5.38813
252,1.71088,5.53382
253,1.70995,5.52866
254,1.72636,5.62015
255,1.70112,5.4801
256,1.71753,5.57076
257,1.70461,5.49923
258,1.70071,5.47783
259,1.68453,5.38992
260,1.67089,5.31689
261,1.69027,5.42093
262,1.67241,5.32497
263,1.66581,5.28996
264,1.7067,5.51075
265,1.72638,5.62027
266,1.70002,5.47405
267,1.68737,5.40523
268,1.67558,5.34189
269,1.65575,5.23699
270,1.67435,5.33534
271,1.67638,5.34617
272,1.64635,5.18802
273,1.67992,5.36513
274,1.67086,5.31672
275,1.67003,5.31233
276,1.64271,5.16917
277,1.64323,5.17187
278,1.63885,5.14926
279,1.60885,4.99704
280,1.67086,5.31674
281,1.67209,5.3233
282,1.68317,5.38261
283,1.64947,5.20421
284,1.67315,5.32895
285,1.66237,5.27181
286,1.67506,5.33911
287,1.69101,5.42497
288,1.68115,5.37175
289,1.64297,5.1705
290,1.63532,5.13109
291,1.66608,5.29138
292,1.68971,5.41789
293,1.65464,5.23122
294,1.65893,5.25366
295,1.6326,5.11718
296,1.69825,5.46435
297,1.64348,5.17315
298,1.67375,5.33212
299,1.62439,5.07534
300,1.67574,5.34273
301,1.6492,5.20281
302,1.65426,5.22919
303,1.64262,5.16867
304,1.65495,5.2328
305,1.60538,4.97975
306,1.62941,5.10085
307,1.62,5.05311
308,1.62865,5.09701
309,1.649,5.20179
310,1.60454,4.97559
311,1.63653,5.13733
312,1.61578,5.03179
313,1.62527,5.07981
314,1.60596,4.98264
315,1.59314,4.91916
316,1.59105,4.9089
317,1.66472,5.28421
318,1.57823,4.84636
319,1.59632,4.93484
320,1.61229,5.01428
321,1.62467,5.07674
322,1.60052,4.95559
323,1.58298,4.86944
324,1.54562,4.69088
325,1.56011,4.75932
326,1.60523,4.97898
327,1.58082,4.85894
328,1.60995,5.00255
329,1.62612,5.08413
330,1.59542,4.93042
331,1.61334,5.01954
332,1.62887,5.09809
333,1.60089,4.95745
334,1.58382,4.87353
335,1.59337,4.92031
336,1.62144,5.06039
337,1.59921,4.94914
338,1.60527,4.97923
339,1.61217,5.0137
340,1.64326,5.17199
341,1.62332,5.06991
342,1.6087,4.99629
343,1.57094,4.81116
344,1.63442,5.12648
345,1.56958,4.80462
346,1.61074,5.00649
347,1.6029,4.96741
348,1.60195,4.96271
349,1.60379,4.97185
350,1.60997,5.00265
351,1.59107,4.90901
352,1.59462,4.92648
353,1.60967,5.00118
354,1.5681,4.79751
355,1.58624,4.88533
356,1.61595,5.03265
357,1.57712,4.841
358,1.5913,4.91014
359,1.61083,5.00699
360,1.57181,4.81535
361,1.58525,4.88051
362,1.56067,4.76203
363,1.59027,4.90509
364,1.56361,4.77604
365,1.55501,4.73515
366,1.5631,4.7736
367,1.58954,4.90149
368,1.55574,4.7386
369,1.5525,4.72325
370,1.51361,4.5431
371,1.52676,4.60325
372,1.55836,4.75101
373,1.54663,4.69562
374,1.56799,4.79698
375,1.5234,4.58778
376,1.51449,4.54708
377,1.53563,4.64423
378,1.56754,4.79483
379,1.57586,4.83489
380,1.56199,4.76828
381,1.57155,4.81411
382,1.58728,4.89041
383,1.58463,4.87751
384,1.55583,4.73901
385,1.58015,4.85568
386,1.57164,4.81454
387,1.57534,4.83238
388,1.55616,4.74056
389,1.5868,4.88809
390,1.54443,4.68531
391,1.56788,4.79645
392,1.54685,4.69666
