1,5.00918,149.781
2,4.31336,74.6912
3,3.82559,45.8597
4,3.50731,33.3584
5,3.31948,27.646
6,3.16447,23.6762
7,3.0604,21.3361
8,3.05087,21.1337
9,3.00335,20.153
10,2.94525,19.0155
11,2.91041,18.3643
12,2.89566,18.0954
13,2.88349,17.8766
14,2.84842,17.2605
15,2.80389,16.5087
16,2.77789,16.085
17,2.74817,15.614
18,2.69604,14.8209
19,2.6636,14.3478
20,2.66312,14.341
21,2.62605,13.8191
22,2.61721,13.6974
23,2.60649,13.5514
24,2.56352,12.9815
25,2.55173,12.8293
26,2.51735,12.3957
27,2.47619,11.8959
28,2.49274,12.0944
29,2.46453,11.758
30,2.43719,11.4408
31,2.44583,11.5401
32,2.43999,11.4729
33,2.41175,11.1535
34,2.41888,11.2333
35,2.3749,10.7499
36,2.39699,10.9901
37,2.3437,10.4198
38,2.35358,10.5232
39,2.33906,10.3715
40,2.33623,10.3422
41,2.28744,9.84969
42,2.32562,10.233
43,2.27827,9.75975
44,2.29298,9.90443
45,2.27193,9.69807
46,2.31295,10.1042
47,2.27136,9.69253
48,2.21167,9.13096
49,2.2689,9.66876
50,2.29103,9.8851
51,2.27913,9.7682
52,2.24938,9.48185
53,2.22132,9.21953
54,2.19525,8.98225
55,2.22935,9.29383
56,2.24292,9.42076
57,2.19339,8.96555
58,2.18064,8.85194
59,2.15901,8.66259
60,2.19574,8.98663
61,2.21466,9.15828
62,2.20368,9.05833
63,2.19234,8.95616
64,2.22084,9.21504
65,2.15093,8.59283
66,2.17661,8.81633
67,2.1751,8.8031
68,2.16394,8.70538
69,2.15847,8.65786
70,2.1632,8.69897
71,2.16748,8.73627
72,2.13575,8.46337
73,2.12106,8.33997
74,2.1419,8.51556
75,2.14011,8.50034
76,2.16074,8.67753
77,2.12589,8.38031
78,2.11066,8.2537
79,2.13247,8.43566
80,2.11994,8.33064
81,2.09095,8.09257
82,2.0799,8.00369
83,2.08751,8.06485
84,2.0664,7.89632
85,2.07421,7.95823
86,2.06548,7.88912
87,2.08599,8.05256
88,2.05416,7.80027
89,2.04534,7.73179
